work_year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_size,employee_residence_c,employee_continent,company_location_c,company_location_continent,salary_usd_ajust,reside_en_mismo_pais
2023,Senior,Full-time,Data Analyst,120000,remote,M,United States of America,América,United States of America,América,120000.0,Sí
2023,Senior,Full-time,Data Analyst,75000,remote,M,United States of America,América,United States of America,América,75000.0,Sí
2023,Mid-level,Full-time,Data Scientist,116990,remote,M,United States of America,América,United States of America,América,116990.0,Sí
2023,Mid-level,Full-time,Data Scientist,82920,remote,M,United States of America,América,United States of America,América,82920.0,Sí
2023,Senior,Full-time,Data Scientist,185900,in company,M,United States of America,América,United States of America,América,185900.0,Sí
2023,Senior,Full-time,Data Scientist,129300,in company,M,United States of America,América,United States of America,América,129300.0,Sí
2023,Mid-level,Full-time,Machine Learning Scientist,200000,in company,S,United States of America,América,United States of America,América,200000.0,Sí
2023,Mid-level,Full-time,Machine Learning Scientist,125000,in company,S,United States of America,América,United States of America,América,125000.0,Sí
2023,Senior,Full-time,Data Scientist,201000,in company,M,United States of America,América,United States of America,América,201000.0,Sí
2023,Senior,Full-time,Data Scientist,122000,in company,M,United States of America,América,United States of America,América,122000.0,Sí
2023,Senior,Full-time,Machine Learning Engineer,204500,in company,M,United States of America,América,United States of America,América,204500.0,Sí
2023,Senior,Full-time,Machine Learning Engineer,142200,in company,M,United States of America,América,United States of America,América,142200.0,Sí
2023,Senior,Full-time,Data Manager,155000,in company,M,United States of America,América,United States of America,América,155000.0,Sí
2023,Senior,Full-time,Data Manager,140000,in company,M,United States of America,América,United States of America,América,140000.0,Sí
2023,Mid-level,Full-time,Machine Learning Infrastructure Engineer,205920,in company,M,United States of America,América,United States of America,América,205920.0,Sí
2023,Mid-level,Full-time,Machine Learning Infrastructure Engineer,171600,in company,M,United States of America,América,United States of America,América,171600.0,Sí
2023,Senior,Full-time,Data Engineer,121500,remote,M,United States of America,América,United States of America,América,121500.0,Sí
2023,Senior,Full-time,Data Engineer,78000,remote,M,United States of America,América,United States of America,América,78000.0,Sí
2023,Mid-level,Full-time,Data Engineer,154000,in company,M,United States of America,América,United States of America,América,154000.0,Sí
2023,Mid-level,Full-time,Data Engineer,116000,in company,M,United States of America,América,United States of America,América,116000.0,Sí
2023,Senior,Full-time,Data Scientist,190000,in company,M,United States of America,América,United States of America,América,190000.0,Sí
2023,Senior,Full-time,Data Scientist,136000,in company,M,United States of America,América,United States of America,América,136000.0,Sí
2023,Mid-level,Full-time,Data Analyst,78990,remote,M,United Kingdom,Europa,United Kingdom,Europa,76304.34,Sí
2023,Mid-level,Full-time,Data Analyst,43809,remote,M,United Kingdom,Europa,United Kingdom,Europa,42319.494,Sí
2023,Senior,Full-time,Data Analyst,180000,in company,M,United States of America,América,United States of America,América,180000.0,Sí
2023,Senior,Full-time,Data Analyst,110000,in company,M,United States of America,América,United States of America,América,110000.0,Sí
2023,Senior,Full-time,Data Scientist,275300,remote,M,United States of America,América,United States of America,América,275300.0,Sí
2023,Senior,Full-time,Data Scientist,183000,remote,M,United States of America,América,United States of America,América,183000.0,Sí
2023,Senior,Full-time,Data Engineer,170000,in company,M,United States of America,América,United States of America,América,170000.0,Sí
2023,Senior,Full-time,Data Engineer,140000,in company,M,United States of America,América,United States of America,América,140000.0,Sí
2023,Senior,Full-time,Data Engineer,154000,in company,M,United States of America,América,United States of America,América,154000.0,Sí
2023,Senior,Full-time,Data Engineer,116000,in company,M,United States of America,América,United States of America,América,116000.0,Sí
2023,Senior,Full-time,Data Engineer,160000,remote,M,United States of America,América,United States of America,América,160000.0,Sí
2023,Senior,Full-time,Data Engineer,130000,remote,M,United States of America,América,United States of America,América,130000.0,Sí
2023,Mid-level,Full-time,Data Engineer,200000,in company,M,United States of America,América,United States of America,América,200000.0,Sí
2023,Mid-level,Full-time,Data Engineer,120000,in company,M,United States of America,América,United States of America,América,120000.0,Sí
2023,Senior,Full-time,Data Scientist,175000,remote,M,United States of America,América,United States of America,América,175000.0,Sí
2023,Senior,Full-time,Data Scientist,160000,remote,M,United States of America,América,United States of America,América,160000.0,Sí
2023,Mid-level,Full-time,Data Engineer,127599,in company,M,United Kingdom,Europa,United Kingdom,Europa,123260.634,Sí
2023,Mid-level,Full-time,Data Engineer,103294,in company,M,United Kingdom,Europa,United Kingdom,Europa,99782.004,Sí
2023,Senior,Full-time,Data Engineer,153600,in company,M,United States of America,América,United States of America,América,153600.0,Sí
2023,Senior,Full-time,Data Engineer,106800,in company,M,United States of America,América,United States of America,América,106800.0,Sí
2023,Entry-level,Full-time,Data Analyst,85000,remote,M,United States of America,América,United States of America,América,85000.0,Sí
2023,Entry-level,Full-time,Data Analyst,75000,remote,M,United States of America,América,United States of America,América,75000.0,Sí
2023,Senior,Full-time,Data Scientist,225000,in company,M,United States of America,América,United States of America,América,225000.0,Sí
2023,Senior,Full-time,Data Scientist,156400,in company,M,United States of America,América,United States of America,América,156400.0,Sí
2023,Senior,Full-time,Analytics Engineer,150000,in company,M,United States of America,América,United States of America,América,150000.0,Sí
2023,Senior,Full-time,Analytics Engineer,120000,in company,M,United States of America,América,United States of America,América,120000.0,Sí
2023,Senior,Full-time,Machine Learning Engineer,163800,in company,M,United States of America,América,United States of America,América,163800.0,Sí
2023,Senior,Full-time,Machine Learning Engineer,126000,in company,M,United States of America,América,United States of America,América,126000.0,Sí
2023,Senior,Full-time,Data Analyst,145000,remote,M,United States of America,América,United States of America,América,145000.0,Sí
2023,Senior,Full-time,Data Analyst,90000,remote,M,United States of America,América,United States of America,América,90000.0,Sí
2023,Senior,Full-time,Machine Learning Engineer,204500,in company,M,United States of America,América,United States of America,América,204500.0,Sí
2023,Senior,Full-time,Machine Learning Engineer,142200,in company,M,United States of America,América,United States of America,América,142200.0,Sí
2023,Senior,Full-time,Data Analyst,95000,in company,M,United States of America,América,United States of America,América,95000.0,Sí
2023,Senior,Full-time,Data Analyst,85500,in company,M,United States of America,América,United States of America,América,85500.0,Sí
2023,Senior,Full-time,Data Engineer,167500,in company,M,United States of America,América,United States of America,América,167500.0,Sí
2023,Senior,Full-time,Data Engineer,106500,in company,M,United States of America,América,United States of America,América,106500.0,Sí
2023,Senior,Full-time,Data Engineer,163800,in company,M,United States of America,América,United States of America,América,163800.0,Sí
2023,Senior,Full-time,Data Engineer,126000,in company,M,United States of America,América,United States of America,América,126000.0,Sí
2023,Mid-level,Full-time,Data Analytics Manager,155000,in company,M,United States of America,América,United States of America,América,155000.0,Sí
2023,Mid-level,Full-time,Data Analytics Manager,140000,in company,M,United States of America,América,United States of America,América,140000.0,Sí
